class,old_path,new_path,old_filename,new_filename
dog,data\raw\dog\OIP-4afqUHyJVlQjd2nk7EYIiQHaEK.jpeg,data\raw\dog\dog_00387.jpg,OIP-4afqUHyJVlQjd2nk7EYIiQHaEK.jpeg,dog_00387.jpg
dog,data\raw\dog\OIP-4AQGJw_pRzKLWCRSd7rQAgHaGX.jpeg,data\raw\dog\dog_00388.jpg,OIP-4AQGJw_pRzKLWCRSd7rQAgHaGX.jpeg,dog_00388.jpg
dog,data\raw\dog\OIP-4B-W6hiZxj4Pd55pZTpGXwHaLG.jpeg,data\raw\dog\dog_00389.jpg,OIP-4B-W6hiZxj4Pd55pZTpGXwHaLG.jpeg,dog_00389.jpg
dog,data\raw\dog\OIP-4bHDx3ENWf1QTaBQj7daeQHaEj.jpeg,data\raw\dog\dog_00390.jpg,OIP-4bHDx3ENWf1QTaBQj7daeQHaEj.jpeg,dog_00390.jpg
dog,data\raw\dog\OIP-4c891gJKvrtfaiwFgswEFwHaHa.jpeg,data\raw\dog\dog_00391.jpg,OIP-4c891gJKvrtfaiwFgswEFwHaHa.jpeg,dog_00391.jpg
dog,data\raw\dog\OIP-4CcJd0QHqhmhh_lbXvn_VAHaE_.jpeg,data\raw\dog\dog_00392.jpg,OIP-4CcJd0QHqhmhh_lbXvn_VAHaE_.jpeg,dog_00392.jpg
dog,data\raw\dog\OIP-4cM0IU0eBPk4dQ0JMKzWGgHaHa.jpeg,data\raw\dog\dog_00393.jpg,OIP-4cM0IU0eBPk4dQ0JMKzWGgHaHa.jpeg,dog_00393.jpg
dog,data\raw\dog\OIP-4cS56xQG-327v0ebl_tlOAHaF8.jpeg,data\raw\dog\dog_00394.jpg,OIP-4cS56xQG-327v0ebl_tlOAHaF8.jpeg,dog_00394.jpg
dog,data\raw\dog\OIP-4dLYEI-L1JUJqO-ssPsrEAHaFj.jpeg,data\raw\dog\dog_00395.jpg,OIP-4dLYEI-L1JUJqO-ssPsrEAHaFj.jpeg,dog_00395.jpg
dog,data\raw\dog\OIP-4DOYD8RIiQZTOvDISLd7hQHaFj.jpeg,data\raw\dog\dog_00396.jpg,OIP-4DOYD8RIiQZTOvDISLd7hQHaFj.jpeg,dog_00396.jpg
dog,data\raw\dog\OIP-4DRbxSyHktw2YO6epweP6gHaGX.jpeg,data\raw\dog\dog_00397.jpg,OIP-4DRbxSyHktw2YO6epweP6gHaGX.jpeg,dog_00397.jpg
dog,data\raw\dog\OIP-4E0_SSqhIcJfVgESa6qHMQHaE8.jpeg,data\raw\dog\dog_00398.jpg,OIP-4E0_SSqhIcJfVgESa6qHMQHaE8.jpeg,dog_00398.jpg
dog,data\raw\dog\OIP-4fDrTHLHbnJYj-NEoO7-DgHaFb.jpeg,data\raw\dog\dog_00399.jpg,OIP-4fDrTHLHbnJYj-NEoO7-DgHaFb.jpeg,dog_00399.jpg
dog,data\raw\dog\OIP-4fGNzxrgX_QW9tOGTIT9EwHaHa.jpeg,data\raw\dog\dog_00400.jpg,OIP-4fGNzxrgX_QW9tOGTIT9EwHaHa.jpeg,dog_00400.jpg
dog,data\raw\dog\OIP-4Fx1vinZ7Srh0nHbrnK9FQHaH_.jpeg,data\raw\dog\dog_00401.jpg,OIP-4Fx1vinZ7Srh0nHbrnK9FQHaH_.jpeg,dog_00401.jpg
dog,data\raw\dog\OIP-4GpvuvTkkG3M6u-MJBsqbAHaE4.jpeg,data\raw\dog\dog_00402.jpg,OIP-4GpvuvTkkG3M6u-MJBsqbAHaE4.jpeg,dog_00402.jpg
dog,data\raw\dog\OIP-4gSOrhs2dVG-oL3D9ROuYgHaE7.jpeg,data\raw\dog\dog_00403.jpg,OIP-4gSOrhs2dVG-oL3D9ROuYgHaE7.jpeg,dog_00403.jpg
dog,data\raw\dog\OIP-4hL_G2d5j_oGLWJ-wxlRxAHaLJ.jpeg,data\raw\dog\dog_00404.jpg,OIP-4hL_G2d5j_oGLWJ-wxlRxAHaLJ.jpeg,dog_00404.jpg
dog,data\raw\dog\OIP-4HpJGj1_GNa9fRfKCcWA9AHaE7.jpeg,data\raw\dog\dog_00405.jpg,OIP-4HpJGj1_GNa9fRfKCcWA9AHaE7.jpeg,dog_00405.jpg
dog,data\raw\dog\OIP-4Ig3Ipxf0VY5j807xdqFJgHaE8.jpeg,data\raw\dog\dog_00406.jpg,OIP-4Ig3Ipxf0VY5j807xdqFJgHaE8.jpeg,dog_00406.jpg
dog,data\raw\dog\OIP-4iQ-wix4e-Pv6La8fh8vagHaFj.jpeg,data\raw\dog\dog_00407.jpg,OIP-4iQ-wix4e-Pv6La8fh8vagHaFj.jpeg,dog_00407.jpg
dog,data\raw\dog\OIP-4J93hYhs_pwbl-nWFf3kegHaEB.jpeg,data\raw\dog\dog_00408.jpg,OIP-4J93hYhs_pwbl-nWFf3kegHaEB.jpeg,dog_00408.jpg
dog,data\raw\dog\OIP-4K6LzYE-ilIeF3FJ2EjdPAHaHQ.jpeg,data\raw\dog\dog_00409.jpg,OIP-4K6LzYE-ilIeF3FJ2EjdPAHaHQ.jpeg,dog_00409.jpg
dog,data\raw\dog\OIP-4K8dLsCtYwRAr9EXNdDy6QHaE7.jpeg,data\raw\dog\dog_00410.jpg,OIP-4K8dLsCtYwRAr9EXNdDy6QHaE7.jpeg,dog_00410.jpg
dog,data\raw\dog\OIP-4KCSjJzigF7cOPMPcI_mcwHaFj.jpeg,data\raw\dog\dog_00411.jpg,OIP-4KCSjJzigF7cOPMPcI_mcwHaFj.jpeg,dog_00411.jpg
dog,data\raw\dog\OIP-4kHUaedU5n1oUu7YetlfiwHaFj.jpeg,data\raw\dog\dog_00412.jpg,OIP-4kHUaedU5n1oUu7YetlfiwHaFj.jpeg,dog_00412.jpg
dog,data\raw\dog\OIP-4Kw3txSGAlJS8QvtaaihvAHaFj.jpeg,data\raw\dog\dog_00413.jpg,OIP-4Kw3txSGAlJS8QvtaaihvAHaFj.jpeg,dog_00413.jpg
dog,data\raw\dog\OIP-4kZIQyUBxO8KuG-xRkuoTAHaG6.jpeg,data\raw\dog\dog_00414.jpg,OIP-4kZIQyUBxO8KuG-xRkuoTAHaG6.jpeg,dog_00414.jpg
dog,data\raw\dog\OIP-4Lu6ch_JVCAzM-OzG_2lZAHaFj.jpeg,data\raw\dog\dog_00415.jpg,OIP-4Lu6ch_JVCAzM-OzG_2lZAHaFj.jpeg,dog_00415.jpg
dog,data\raw\dog\OIP-4LV9xKyjKLqY5gLqtnqR2wHaJ4.jpeg,data\raw\dog\dog_00416.jpg,OIP-4LV9xKyjKLqY5gLqtnqR2wHaJ4.jpeg,dog_00416.jpg
dog,data\raw\dog\OIP-4M22SZlzUPtj9XI5yq_hJQHaE3.jpeg,data\raw\dog\dog_00417.jpg,OIP-4M22SZlzUPtj9XI5yq_hJQHaE3.jpeg,dog_00417.jpg
dog,data\raw\dog\OIP-4mbwSxNgGzbq6kuXNrxySQHaE7.jpeg,data\raw\dog\dog_00418.jpg,OIP-4mbwSxNgGzbq6kuXNrxySQHaE7.jpeg,dog_00418.jpg
dog,data\raw\dog\OIP-4Ml6a5G13AJIocl1zPH3mQHaFH.jpeg,data\raw\dog\dog_00419.jpg,OIP-4Ml6a5G13AJIocl1zPH3mQHaFH.jpeg,dog_00419.jpg
dog,data\raw\dog\OIP-4MQvkI9nbreVQRrW_K3tIQHaFj.jpeg,data\raw\dog\dog_00420.jpg,OIP-4MQvkI9nbreVQRrW_K3tIQHaFj.jpeg,dog_00420.jpg
dog,data\raw\dog\OIP-4n8XkwvoupbEx3v1MSi1kgHaE8.jpeg,data\raw\dog\dog_00421.jpg,OIP-4n8XkwvoupbEx3v1MSi1kgHaE8.jpeg,dog_00421.jpg
dog,data\raw\dog\OIP-4nDGy5rhq9efJ8SmcE-PpwAAAA.jpeg,data\raw\dog\dog_00422.jpg,OIP-4nDGy5rhq9efJ8SmcE-PpwAAAA.jpeg,dog_00422.jpg
dog,data\raw\dog\OIP-4NHCBQJf1P2vqTEvdqXJ2QHaEI.jpeg,data\raw\dog\dog_00423.jpg,OIP-4NHCBQJf1P2vqTEvdqXJ2QHaEI.jpeg,dog_00423.jpg
dog,data\raw\dog\OIP-4oBqrY1ddFE_-0o3YfQZXAHaJ4.jpeg,data\raw\dog\dog_00424.jpg,OIP-4oBqrY1ddFE_-0o3YfQZXAHaJ4.jpeg,dog_00424.jpg
dog,data\raw\dog\OIP-4oe01pHa9oy9ltFhms2M9QHaEn.jpeg,data\raw\dog\dog_00425.jpg,OIP-4oe01pHa9oy9ltFhms2M9QHaEn.jpeg,dog_00425.jpg
dog,data\raw\dog\OIP-4oMQRKHNDXfJF2dTStoq9gHaFe.jpeg,data\raw\dog\dog_00426.jpg,OIP-4oMQRKHNDXfJF2dTStoq9gHaFe.jpeg,dog_00426.jpg
dog,data\raw\dog\OIP-4oo4c85nRUS7UdfZeSnYugHaLG.jpeg,data\raw\dog\dog_00427.jpg,OIP-4oo4c85nRUS7UdfZeSnYugHaLG.jpeg,dog_00427.jpg
dog,data\raw\dog\OIP-4PcCyYYsUJptR0Dpr7qTzwHaGN.jpeg,data\raw\dog\dog_00428.jpg,OIP-4PcCyYYsUJptR0Dpr7qTzwHaGN.jpeg,dog_00428.jpg
dog,data\raw\dog\OIP-4pCN4jWWK-SiqYjhqFR3GwHaNK.jpeg,data\raw\dog\dog_00429.jpg,OIP-4pCN4jWWK-SiqYjhqFR3GwHaNK.jpeg,dog_00429.jpg
dog,data\raw\dog\OIP-4pDoIw8CIERmrEe7wDNOOQHaIp.jpeg,data\raw\dog\dog_00430.jpg,OIP-4pDoIw8CIERmrEe7wDNOOQHaIp.jpeg,dog_00430.jpg
dog,data\raw\dog\OIP-4PEfBdft6vW4i7XyQ41YmQHaEK.jpeg,data\raw\dog\dog_00431.jpg,OIP-4PEfBdft6vW4i7XyQ41YmQHaEK.jpeg,dog_00431.jpg
dog,data\raw\dog\OIP-4phyu2tvEwbxMSzPQB00gwHaMz.jpeg,data\raw\dog\dog_00432.jpg,OIP-4phyu2tvEwbxMSzPQB00gwHaMz.jpeg,dog_00432.jpg
dog,data\raw\dog\OIP-4pQlFnUg9CpTJz5wSFe9GAHaER.jpeg,data\raw\dog\dog_00433.jpg,OIP-4pQlFnUg9CpTJz5wSFe9GAHaER.jpeg,dog_00433.jpg
dog,data\raw\dog\OIP-4pyv82oHmBIKOsYrIMHcNwHaFj.jpeg,data\raw\dog\dog_00434.jpg,OIP-4pyv82oHmBIKOsYrIMHcNwHaFj.jpeg,dog_00434.jpg
dog,data\raw\dog\OIP-4q3llMflHIHa-yka7kjkKwHaFj.jpeg,data\raw\dog\dog_00435.jpg,OIP-4q3llMflHIHa-yka7kjkKwHaFj.jpeg,dog_00435.jpg
dog,data\raw\dog\OIP-4Q_NBrufBO2nZrEqRb4xaQHaGC.jpeg,data\raw\dog\dog_00436.jpg,OIP-4Q_NBrufBO2nZrEqRb4xaQHaGC.jpeg,dog_00436.jpg
dog,data\raw\dog\OIP-4QUVq_57gThTgnZNScWcpQHaJQ.jpeg,data\raw\dog\dog_00437.jpg,OIP-4QUVq_57gThTgnZNScWcpQHaJQ.jpeg,dog_00437.jpg
dog,data\raw\dog\OIP-4R-bZ1bu-b3DQptB0RBvigHaFj.jpeg,data\raw\dog\dog_00438.jpg,OIP-4R-bZ1bu-b3DQptB0RBvigHaFj.jpeg,dog_00438.jpg
dog,data\raw\dog\OIP-4r6Cs3nX1y5lpi2SyxPYiwHaE4.jpeg,data\raw\dog\dog_00439.jpg,OIP-4r6Cs3nX1y5lpi2SyxPYiwHaE4.jpeg,dog_00439.jpg
dog,data\raw\dog\OIP-4rPAIFx0zpiMrovgDrmqLgHaF6.jpeg,data\raw\dog\dog_00440.jpg,OIP-4rPAIFx0zpiMrovgDrmqLgHaF6.jpeg,dog_00440.jpg
dog,data\raw\dog\OIP-4rPrH-O5H7zioB0VXvym3AHaFv.jpeg,data\raw\dog\dog_00441.jpg,OIP-4rPrH-O5H7zioB0VXvym3AHaFv.jpeg,dog_00441.jpg
dog,data\raw\dog\OIP-4rXrXifWsK0_TrtdClBESAHaFc.jpeg,data\raw\dog\dog_00442.jpg,OIP-4rXrXifWsK0_TrtdClBESAHaFc.jpeg,dog_00442.jpg
dog,data\raw\dog\OIP-4S5zlWaJ8QBl03KpRDhfJAHaH1.jpeg,data\raw\dog\dog_00443.jpg,OIP-4S5zlWaJ8QBl03KpRDhfJAHaH1.jpeg,dog_00443.jpg
dog,data\raw\dog\OIP-4sALzLOgbTCPcG_jr06LOQHaHa.jpeg,data\raw\dog\dog_00444.jpg,OIP-4sALzLOgbTCPcG_jr06LOQHaHa.jpeg,dog_00444.jpg
dog,data\raw\dog\OIP-4smMm1RUsnO_8ILOIJaPGgHaFK.jpeg,data\raw\dog\dog_00445.jpg,OIP-4smMm1RUsnO_8ILOIJaPGgHaFK.jpeg,dog_00445.jpg
dog,data\raw\dog\OIP-4SXSxXA_D29QHU2aDrycTwHaEo.jpeg,data\raw\dog\dog_00446.jpg,OIP-4SXSxXA_D29QHU2aDrycTwHaEo.jpeg,dog_00446.jpg
dog,data\raw\dog\OIP-4t4U7LOzS-GByUxY_8ylMwHaFf.jpeg,data\raw\dog\dog_00447.jpg,OIP-4t4U7LOzS-GByUxY_8ylMwHaFf.jpeg,dog_00447.jpg
dog,data\raw\dog\OIP-4Toy1NBeY9Bw6OP-UxLTswHaJ4.jpeg,data\raw\dog\dog_00448.jpg,OIP-4Toy1NBeY9Bw6OP-UxLTswHaJ4.jpeg,dog_00448.jpg
dog,data\raw\dog\OIP-4tyEEauBAIN6nHH2w-yH3AHaHQ.jpeg,data\raw\dog\dog_00449.jpg,OIP-4tyEEauBAIN6nHH2w-yH3AHaHQ.jpeg,dog_00449.jpg
dog,data\raw\dog\OIP-4U2bUQcVriwImSDuQ_sQdgHaFj.jpeg,data\raw\dog\dog_00450.jpg,OIP-4U2bUQcVriwImSDuQ_sQdgHaFj.jpeg,dog_00450.jpg
dog,data\raw\dog\OIP-4VjCQG9xlhDvBztsHh_jSwHaEo.jpeg,data\raw\dog\dog_00451.jpg,OIP-4VjCQG9xlhDvBztsHh_jSwHaEo.jpeg,dog_00451.jpg
dog,data\raw\dog\OIP-4VKHq1nXNZcAm690POtCmwHaFS.jpeg,data\raw\dog\dog_00452.jpg,OIP-4VKHq1nXNZcAm690POtCmwHaFS.jpeg,dog_00452.jpg
dog,data\raw\dog\OIP-4VV9hXqt9sb69DRe05y2nAHaEW.jpeg,data\raw\dog\dog_00453.jpg,OIP-4VV9hXqt9sb69DRe05y2nAHaEW.jpeg,dog_00453.jpg
dog,data\raw\dog\OIP-4wdHXR6c1VYtnVeGHVZEcgHaF5.jpeg,data\raw\dog\dog_00454.jpg,OIP-4wdHXR6c1VYtnVeGHVZEcgHaF5.jpeg,dog_00454.jpg
dog,data\raw\dog\OIP-4wDJBdhuMGdZ0lrxBr2WGAHaD-.jpeg,data\raw\dog\dog_00455.jpg,OIP-4wDJBdhuMGdZ0lrxBr2WGAHaD-.jpeg,dog_00455.jpg
dog,data\raw\dog\OIP-4WSA5XeSprhJg_HlaV-eIgHaE8.jpeg,data\raw\dog\dog_00456.jpg,OIP-4WSA5XeSprhJg_HlaV-eIgHaE8.jpeg,dog_00456.jpg
dog,data\raw\dog\OIP-4x3guN8L1PYW-XGZk8WzbQHaFU.jpeg,data\raw\dog\dog_00457.jpg,OIP-4x3guN8L1PYW-XGZk8WzbQHaFU.jpeg,dog_00457.jpg
dog,data\raw\dog\OIP-4x5fkSwX3ZFaViJt9SqPRgHaJQ.jpeg,data\raw\dog\dog_00458.jpg,OIP-4x5fkSwX3ZFaViJt9SqPRgHaJQ.jpeg,dog_00458.jpg
dog,data\raw\dog\OIP-4YJy1j3sKvavyc_C6GQMbwHaIb.jpeg,data\raw\dog\dog_00459.jpg,OIP-4YJy1j3sKvavyc_C6GQMbwHaIb.jpeg,dog_00459.jpg
dog,data\raw\dog\OIP-4YnHu5bTs9jxYlQDEdmypgHaFj.jpeg,data\raw\dog\dog_00460.jpg,OIP-4YnHu5bTs9jxYlQDEdmypgHaFj.jpeg,dog_00460.jpg
dog,data\raw\dog\OIP-4zE2yU1795ZXmGaTHgASngHaE6.jpeg,data\raw\dog\dog_00461.jpg,OIP-4zE2yU1795ZXmGaTHgASngHaE6.jpeg,dog_00461.jpg
dog,data\raw\dog\OIP-5-SGZKQFdCsk48KxF6iczgHaGV.jpeg,data\raw\dog\dog_00462.jpg,OIP-5-SGZKQFdCsk48KxF6iczgHaGV.jpeg,dog_00462.jpg
dog,data\raw\dog\OIP-5-ZtMQdQbExlbNYcl1VzqAHaG-.jpeg,data\raw\dog\dog_00463.jpg,OIP-5-ZtMQdQbExlbNYcl1VzqAHaG-.jpeg,dog_00463.jpg
dog,data\raw\dog\OIP-509oLsA3h-cs38SEj-humQHaE8.jpeg,data\raw\dog\dog_00464.jpg,OIP-509oLsA3h-cs38SEj-humQHaE8.jpeg,dog_00464.jpg
dog,data\raw\dog\OIP-50Dn8-P05QnZKxqgVBbnaQHaFA.jpeg,data\raw\dog\dog_00465.jpg,OIP-50Dn8-P05QnZKxqgVBbnaQHaFA.jpeg,dog_00465.jpg
dog,data\raw\dog\OIP-50yTUWpiL0nkvc7DKYjxwQHaGr.jpeg,data\raw\dog\dog_00466.jpg,OIP-50yTUWpiL0nkvc7DKYjxwQHaGr.jpeg,dog_00466.jpg
dog,data\raw\dog\OIP-51jFu05q2G6kb2ys6OROkQHaGd.jpeg,data\raw\dog\dog_00467.jpg,OIP-51jFu05q2G6kb2ys6OROkQHaGd.jpeg,dog_00467.jpg
dog,data\raw\dog\OIP-51urDTf1Ymldk8U9KnfUVwAAAA.jpeg,data\raw\dog\dog_00468.jpg,OIP-51urDTf1Ymldk8U9KnfUVwAAAA.jpeg,dog_00468.jpg
dog,data\raw\dog\OIP-52zmgcvU4h-0bB-VN7r-vAHaJ4.jpeg,data\raw\dog\dog_00469.jpg,OIP-52zmgcvU4h-0bB-VN7r-vAHaJ4.jpeg,dog_00469.jpg
dog,data\raw\dog\OIP-54-XMrTbroJ00fwu3f5ocwHaFj.jpeg,data\raw\dog\dog_00470.jpg,OIP-54-XMrTbroJ00fwu3f5ocwHaFj.jpeg,dog_00470.jpg
dog,data\raw\dog\OIP-54QXDLiGu1vMTGeIa0DwlwHaE9.jpeg,data\raw\dog\dog_00471.jpg,OIP-54QXDLiGu1vMTGeIa0DwlwHaE9.jpeg,dog_00471.jpg
dog,data\raw\dog\OIP-55-53tiTaa0bBrS8_TS0YgHaFj.jpeg,data\raw\dog\dog_00472.jpg,OIP-55-53tiTaa0bBrS8_TS0YgHaFj.jpeg,dog_00472.jpg
dog,data\raw\dog\OIP-55hDSsilOP8Dj150qYbq0QHaEK.jpeg,data\raw\dog\dog_00473.jpg,OIP-55hDSsilOP8Dj150qYbq0QHaEK.jpeg,dog_00473.jpg
dog,data\raw\dog\OIP-55lzWkU0-r5AX_D_xu5JUAHaEK.jpeg,data\raw\dog\dog_00474.jpg,OIP-55lzWkU0-r5AX_D_xu5JUAHaEK.jpeg,dog_00474.jpg
dog,data\raw\dog\OIP-55MBFKL5zpti-QqONhDWXAHaHZ.jpeg,data\raw\dog\dog_00475.jpg,OIP-55MBFKL5zpti-QqONhDWXAHaHZ.jpeg,dog_00475.jpg
dog,data\raw\dog\OIP-5_FYWb6TomuC9Dv-w2QNEwAAAA.jpeg,data\raw\dog\dog_00476.jpg,OIP-5_FYWb6TomuC9Dv-w2QNEwAAAA.jpeg,dog_00476.jpg
dog,data\raw\dog\OIP-5aAuf7zE981I3vFNcu-C7QHaFj.jpeg,data\raw\dog\dog_00477.jpg,OIP-5aAuf7zE981I3vFNcu-C7QHaFj.jpeg,dog_00477.jpg
dog,data\raw\dog\OIP-5aI37TIuEEQgo5Olqp1VQwHaFj.jpeg,data\raw\dog\dog_00478.jpg,OIP-5aI37TIuEEQgo5Olqp1VQwHaFj.jpeg,dog_00478.jpg
dog,data\raw\dog\OIP-5BjM-bq7ytNGVhMv83ap-AHaFj.jpeg,data\raw\dog\dog_00479.jpg,OIP-5BjM-bq7ytNGVhMv83ap-AHaFj.jpeg,dog_00479.jpg
dog,data\raw\dog\OIP-5c8U_LpbyHZ8cy0CmzM9xwHaKV.jpeg,data\raw\dog\dog_00480.jpg,OIP-5c8U_LpbyHZ8cy0CmzM9xwHaKV.jpeg,dog_00480.jpg
dog,data\raw\dog\OIP-5CM_GST0GT8rUvxgTsaD5QHaHA.jpeg,data\raw\dog\dog_00481.jpg,OIP-5CM_GST0GT8rUvxgTsaD5QHaHA.jpeg,dog_00481.jpg
dog,data\raw\dog\OIP-5cYXFOmkwHQzJAG7aPO2zQHaLL.jpeg,data\raw\dog\dog_00482.jpg,OIP-5cYXFOmkwHQzJAG7aPO2zQHaLL.jpeg,dog_00482.jpg
dog,data\raw\dog\OIP-5dvvsAcl19m0K2dJipvt2gHaFj.jpeg,data\raw\dog\dog_00483.jpg,OIP-5dvvsAcl19m0K2dJipvt2gHaFj.jpeg,dog_00483.jpg
dog,data\raw\dog\OIP-5ExVj1Mi0wVFgyg8Hx-IdAHaHm.jpeg,data\raw\dog\dog_00484.jpg,OIP-5ExVj1Mi0wVFgyg8Hx-IdAHaHm.jpeg,dog_00484.jpg
dog,data\raw\dog\OIP-5FaXKYOEqGZmfaLO4HgD-AHaKl.jpeg,data\raw\dog\dog_00485.jpg,OIP-5FaXKYOEqGZmfaLO4HgD-AHaKl.jpeg,dog_00485.jpg
dog,data\raw\dog\OIP-5fdvDnLl7Rwb0o1l133W0gHaGS.jpeg,data\raw\dog\dog_00486.jpg,OIP-5fdvDnLl7Rwb0o1l133W0gHaGS.jpeg,dog_00486.jpg
dog,data\raw\dog\OIP-5FexXwTSPJcGMjXhu6MZdAHaJ4.jpeg,data\raw\dog\dog_00487.jpg,OIP-5FexXwTSPJcGMjXhu6MZdAHaJ4.jpeg,dog_00487.jpg
dog,data\raw\dog\OIP-5FW_KoNHbhU058fGKJYP6gHaFj.jpeg,data\raw\dog\dog_00488.jpg,OIP-5FW_KoNHbhU058fGKJYP6gHaFj.jpeg,dog_00488.jpg
dog,data\raw\dog\OIP-5FZDmq050jjAL3mYkLEKGQHaFm.jpeg,data\raw\dog\dog_00489.jpg,OIP-5FZDmq050jjAL3mYkLEKGQHaFm.jpeg,dog_00489.jpg
dog,data\raw\dog\OIP-5hAZZ9BbcbdTbmuLnfbynwHaE9.jpeg,data\raw\dog\dog_00490.jpg,OIP-5hAZZ9BbcbdTbmuLnfbynwHaE9.jpeg,dog_00490.jpg
dog,data\raw\dog\OIP-5hI4KOsaeyvSjy7_LiTJCgHaFm.jpeg,data\raw\dog\dog_00491.jpg,OIP-5hI4KOsaeyvSjy7_LiTJCgHaFm.jpeg,dog_00491.jpg
dog,data\raw\dog\OIP-5hiO3yuzh3KkM0FlflicSAHaFK.jpeg,data\raw\dog\dog_00492.jpg,OIP-5hiO3yuzh3KkM0FlflicSAHaFK.jpeg,dog_00492.jpg
dog,data\raw\dog\OIP-5i-Uxr6sL1-MN2oaTS2SzwHaFj.jpeg,data\raw\dog\dog_00493.jpg,OIP-5i-Uxr6sL1-MN2oaTS2SzwHaFj.jpeg,dog_00493.jpg
dog,data\raw\dog\OIP-5I5VCNyEXdUXTA--FYkk-wHaHa.jpeg,data\raw\dog\dog_00494.jpg,OIP-5I5VCNyEXdUXTA--FYkk-wHaHa.jpeg,dog_00494.jpg
dog,data\raw\dog\OIP-5iUgNYco9OqyQJvbpT7NXwHaLH.jpeg,data\raw\dog\dog_00495.jpg,OIP-5iUgNYco9OqyQJvbpT7NXwHaLH.jpeg,dog_00495.jpg
dog,data\raw\dog\OIP-5JhbrzBOwcu_LtDJcwnCngHaHa.jpeg,data\raw\dog\dog_00496.jpg,OIP-5JhbrzBOwcu_LtDJcwnCngHaHa.jpeg,dog_00496.jpg
dog,data\raw\dog\OIP-5JLTvmO6yA8LFHpSmb0lhQHaJ4.jpeg,data\raw\dog\dog_00497.jpg,OIP-5JLTvmO6yA8LFHpSmb0lhQHaJ4.jpeg,dog_00497.jpg
dog,data\raw\dog\OIP-5JTssu0fd402KLZ9Go2vEwHaLJ.jpeg,data\raw\dog\dog_00498.jpg,OIP-5JTssu0fd402KLZ9Go2vEwHaLJ.jpeg,dog_00498.jpg
dog,data\raw\dog\OIP-5LiaFBwI-7ArCS72EMghIgHaF7.jpeg,data\raw\dog\dog_00499.jpg,OIP-5LiaFBwI-7ArCS72EMghIgHaF7.jpeg,dog_00499.jpg
dog,data\raw\dog\OIP-5lIEik8XqUSN8ebH6XUslAHaH5.jpeg,data\raw\dog\dog_00500.jpg,OIP-5lIEik8XqUSN8ebH6XUslAHaH5.jpeg,dog_00500.jpg
dog,data\raw\dog\OIP-5LXkqg5DsWrSQquzuOFdZgHaFM.jpeg,data\raw\dog\dog_00501.jpg,OIP-5LXkqg5DsWrSQquzuOFdZgHaFM.jpeg,dog_00501.jpg
dog,data\raw\dog\OIP-5LYH19iFOx-tz_IevPb3DgHaLK.jpeg,data\raw\dog\dog_00502.jpg,OIP-5LYH19iFOx-tz_IevPb3DgHaLK.jpeg,dog_00502.jpg
dog,data\raw\dog\OIP-5m4lkZ3Vmv23kZ0smeoydwHaKY.jpeg,data\raw\dog\dog_00503.jpg,OIP-5m4lkZ3Vmv23kZ0smeoydwHaKY.jpeg,dog_00503.jpg
dog,data\raw\dog\OIP-5mOEUoZ4dvPFyOTO52GvLwHaEo.jpeg,data\raw\dog\dog_00504.jpg,OIP-5mOEUoZ4dvPFyOTO52GvLwHaEo.jpeg,dog_00504.jpg
dog,data\raw\dog\OIP-5n4dDgXlZgmbl5BoZdGcxQHaFj.jpeg,data\raw\dog\dog_00505.jpg,OIP-5n4dDgXlZgmbl5BoZdGcxQHaFj.jpeg,dog_00505.jpg
dog,data\raw\dog\OIP-5NzWlhGwgHJB4FFez059FwHaEl.jpeg,data\raw\dog\dog_00506.jpg,OIP-5NzWlhGwgHJB4FFez059FwHaEl.jpeg,dog_00506.jpg
dog,data\raw\dog\OIP-5O9l6hAaIjn2laLD0NSY2AHaFi.jpeg,data\raw\dog\dog_00507.jpg,OIP-5O9l6hAaIjn2laLD0NSY2AHaFi.jpeg,dog_00507.jpg
dog,data\raw\dog\OIP-5OhdwZT0n14XqHpNTV8AAAHaEo.jpeg,data\raw\dog\dog_00508.jpg,OIP-5OhdwZT0n14XqHpNTV8AAAHaEo.jpeg,dog_00508.jpg
dog,data\raw\dog\OIP-5oKA0CyolRq7EESVO8UjngHaE8.jpeg,data\raw\dog\dog_00509.jpg,OIP-5oKA0CyolRq7EESVO8UjngHaE8.jpeg,dog_00509.jpg
dog,data\raw\dog\OIP-5pNWn0Nfz-vhcw8c3mQS7AHaEc.jpeg,data\raw\dog\dog_00510.jpg,OIP-5pNWn0Nfz-vhcw8c3mQS7AHaEc.jpeg,dog_00510.jpg
dog,data\raw\dog\OIP-5RGuxf0vlCJFIa2oVWxOTQAAAA.jpeg,data\raw\dog\dog_00511.jpg,OIP-5RGuxf0vlCJFIa2oVWxOTQAAAA.jpeg,dog_00511.jpg
dog,data\raw\dog\OIP-5rGUxxD45Rn2nAvDRrcliQHaE8.jpeg,data\raw\dog\dog_00512.jpg,OIP-5rGUxxD45Rn2nAvDRrcliQHaE8.jpeg,dog_00512.jpg
dog,data\raw\dog\OIP-5rj4jmx_Fmgm6tEDi7JUfwHaC6.jpeg,data\raw\dog\dog_00513.jpg,OIP-5rj4jmx_Fmgm6tEDi7JUfwHaC6.jpeg,dog_00513.jpg
